Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,502.00,329.00,26.24,146.04,455.73,0.907
1,381.00,458.00,36.32,134.43,900.61,0.866
2,439.00,334.00,50.86,123.52,1803.39,0.873
3,419.00,394.00,25.65,145.62,429.69,0.855
4,428.00,447.00,23.75,151.68,362.41,0.870
5,333.00,496.00,33.59,138.75,772.57,0.902
6,453.00,348.00,26.72,142.67,470.92,0.871
7,432.00,376.00,38.73,131.38,993.92,0.814
8,370.00,482.00,26.17,146.60,473.09,0.865
9,400.00,379.00,43.08,125.82,1293.40,0.874
11,313.00,314.00,65.47,116.78,3107.64,0.898
12,496.00,341.00,24.59,144.98,412.33,0.836
13,344.00,469.00,41.90,130.05,1204.43,0.859
14,499.00,446.00,34.90,134.75,833.33,0.899
15,346.00,366.00,27.80,143.15,533.85,0.885
16,362.00,331.00,29.27,140.96,603.30,0.877
17,372.00,368.00,39.51,133.36,1035.16,0.890
18,448.00,467.00,26.37,147.73,473.09,0.902
19,460.00,423.00,23.95,156.73,375.43,0.901
20,442.00,448.00,23.65,153.17,377.60,0.938
21,15.00,323.00,45.20,118.23,1438.80,0.887
22,16.00,467.00,23.53,123.32,368.92,0.916
23,182.00,350.00,25.54,134.72,431.86,0.886
24,213.00,493.00,35.07,127.90,850.69,0.889
25,294.00,480.00,23.29,150.17,364.58,0.906
26,263.00,442.00,25.55,138.42,444.88,0.874
27,388.00,362.00,25.17,146.43,434.03,0.919
28,327.00,471.00,23.29,153.16,381.94,0.904
29,309.00,457.00,28.04,144.64,505.64,0.848
30,347.00,396.00,27.28,144.76,512.15,0.883
32,370.00,497.00,27.50,141.46,520.83,0.898
34,493.00,415.00,52.83,123.62,1914.06,0.867
35,465.00,473.00,38.42,132.57,1022.14,0.864
37,449.00,377.00,25.86,150.38,447.05,0.890
38,392.00,345.00,23.29,150.16,368.92,0.873
39,339.00,69.00,35.95,139.47,904.95,0.897
40,425.00,122.00,46.12,129.43,1493.06,0.884
41,377.00,71.00,42.95,130.05,1317.27,0.884
42,359.00,54.00,54.21,123.75,2100.69,0.888
43,431.00,144.00,35.73,137.85,898.44,0.910
44,452.00,99.00,43.62,130.24,1352.00,0.884
45,391.00,145.00,40.78,132.90,1193.58,0.891
46,326.00,118.00,34.79,138.86,859.38,0.898
