Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,390.00,287.00,37.78,138.34,996.09,0.892
1,411.00,171.00,37.71,137.38,926.65,0.880
2,465.00,163.00,48.77,128.05,1681.86,0.905
3,348.00,165.00,37.56,141.88,974.39,0.898
4,404.00,9.00,37.92,138.40,959.20,0.866
5,340.00,68.00,38.98,137.13,1082.90,0.880
6,428.00,94.00,50.46,126.98,1755.64,0.876
7,406.00,50.00,36.73,140.16,954.86,0.899
8,359.00,141.00,49.66,129.22,1736.11,0.853
9,313.00,211.00,47.03,131.40,1590.71,0.884
10,347.00,19.00,38.81,138.51,1059.03,0.877
11,325.00,167.00,50.52,128.97,1801.22,0.885
12,418.00,70.00,50.09,128.75,1779.51,0.874
13,368.00,161.00,34.08,143.23,805.12,0.861
14,417.00,25.00,38.38,138.29,1037.33,0.884
15,427.00,185.00,43.36,132.49,1265.19,0.849
16,330.00,110.00,45.23,130.83,1371.53,0.812
17,336.00,211.00,39.34,138.91,1082.90,0.905
18,401.00,187.00,31.05,145.58,685.76,0.913
19,359.00,182.00,34.44,142.59,809.46,0.865
20,375.00,217.00,35.05,143.84,865.89,0.897
21,435.00,233.00,49.52,128.67,1753.47,0.880
22,355.00,243.00,41.78,132.78,1187.07,0.879
23,102.00,358.00,38.92,128.44,1059.03,0.903
24,236.00,499.00,24.82,152.04,403.65,0.895
25,294.00,440.00,37.42,137.71,985.24,0.864
26,115.00,348.00,23.75,148.11,366.75,0.840
27,160.00,392.00,23.29,148.84,364.58,0.863
28,277.00,435.00,25.93,154.41,447.05,0.890
29,87.00,334.00,30.01,135.01,614.15,0.839
30,126.00,383.00,42.44,129.82,1250.00,0.876
31,460.00,288.00,36.76,137.47,972.22,0.889
32,213.00,415.00,23.85,150.09,386.28,0.915
33,315.00,68.00,44.71,133.46,1436.63,0.892
34,336.00,42.00,59.27,122.71,2404.51,0.851
35,364.00,281.00,38.43,136.71,996.09,0.881
36,361.00,77.00,36.91,137.57,952.69,0.878
37,469.00,187.00,36.50,138.95,907.12,0.854
38,366.00,22.00,28.42,148.49,549.05,0.885
39,475.00,222.00,34.31,140.00,826.82,0.884
40,356.00,214.00,35.48,140.77,857.20,0.876
41,496.00,216.00,47.14,131.92,1534.29,0.845
42,431.00,272.00,34.68,138.01,839.84,0.898
43,383.00,233.00,27.36,152.73,505.64,0.898
44,445.00,172.00,36.49,136.41,915.80,0.889
45,369.00,199.00,35.46,142.88,855.03,0.894
46,451.00,270.00,36.49,139.07,922.31,0.914
47,390.00,60.00,29.64,150.19,607.64,0.917
48,476.00,299.00,35.64,140.56,896.27,0.889
49,371.00,91.00,27.13,148.47,507.81,0.928
50,339.00,149.00,30.52,147.48,644.53,0.913
51,322.00,146.00,31.81,146.81,692.27,0.899
52,342.00,182.00,28.67,152.44,549.05,0.885
53,336.00,242.00,28.03,150.64,518.66,0.870
54,398.00,111.00,31.26,144.82,668.40,0.923
55,403.00,90.00,48.16,127.20,1649.31,0.873
56,325.00,87.00,33.08,142.19,733.51,0.886
57,316.00,31.00,30.11,150.90,627.17,0.922
58,327.00,308.00,29.62,146.10,590.28,0.891
59,438.00,19.00,40.55,134.49,1130.64,0.908
60,325.00,192.00,40.40,136.63,1134.98,0.863
61,338.00,130.00,35.13,140.26,881.08,0.893
62,352.00,265.00,31.37,143.39,692.27,0.899
63,378.00,121.00,53.25,123.39,1825.09,0.822
64,355.00,299.00,38.55,136.22,970.05,0.858
65,320.00,128.00,30.76,150.27,638.02,0.913
66,373.00,62.00,29.83,149.74,607.64,0.917
67,65.00,340.00,48.14,125.69,1623.26,0.841
68,470.00,259.00,44.22,132.13,1341.15,0.862
69,422.00,257.00,30.24,144.36,638.02,0.881
70,413.00,241.00,39.53,134.73,1082.90,0.880
71,425.00,211.00,44.15,130.09,1373.70,0.899
72,405.00,204.00,31.73,146.18,698.78,0.931
73,467.00,104.00,40.39,135.00,1143.66,0.894
74,383.00,78.00,37.27,139.24,959.20,0.903
