Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,259.00,35.00,48.56,141.96,1701.39,0.901
1,182.00,243.00,40.56,149.23,1169.70,0.914
2,99.00,214.00,42.28,145.37,1289.06,0.880
3,280.00,55.00,36.87,152.63,961.37,0.897
4,282.00,107.00,43.48,146.04,1356.34,0.887
5,301.00,123.00,36.67,154.55,946.18,0.918
6,171.00,185.00,46.26,141.57,1508.25,0.899
7,196.00,89.00,58.96,133.20,2517.36,0.875
8,194.00,223.00,42.99,146.61,1319.44,0.924
9,80.00,271.00,53.21,134.11,2046.44,0.895
10,289.00,13.00,40.14,150.06,1154.51,0.920
11,20.00,35.00,41.81,140.38,1247.83,0.890
12,83.00,197.00,40.86,144.63,1158.85,0.888
13,87.00,236.00,33.85,154.27,802.95,0.907
14,248.00,262.00,41.08,150.25,1180.56,0.881
15,238.00,178.00,38.04,148.35,1019.97,0.869
16,133.00,228.00,43.55,144.36,1371.53,0.904
17,160.00,108.00,36.45,152.08,933.16,0.879
18,244.00,148.00,42.18,147.63,1293.40,0.906
19,168.00,75.00,34.91,154.45,831.16,0.918
20,207.00,243.00,42.18,147.19,1280.38,0.897
21,243.00,102.00,38.70,148.54,1059.03,0.903
22,160.00,297.00,42.99,146.22,1319.44,0.924
23,183.00,204.00,32.94,153.13,787.76,0.911
24,168.00,24.00,42.97,143.98,1310.76,0.918
25,267.00,246.00,48.46,141.91,1692.71,0.896
26,245.00,235.00,40.61,149.76,1176.22,0.878
27,191.00,142.00,37.83,146.09,1028.65,0.902
28,171.00,221.00,36.40,154.85,930.99,0.895
29,39.00,11.00,45.84,136.68,1506.08,0.913
30,269.00,271.00,39.82,150.69,1128.47,0.899
31,131.00,134.00,39.16,148.59,1065.54,0.916
32,215.00,48.00,34.63,157.23,835.50,0.893
33,65.00,234.00,36.61,151.20,926.65,0.919
34,267.00,127.00,35.29,154.45,898.44,0.910
35,156.00,166.00,40.07,146.87,1137.15,0.906
36,21.00,97.00,46.37,131.98,1512.59,0.902
37,16.00,211.00,42.13,139.01,1245.66,0.905
38,16.00,13.00,37.25,141.94,989.58,0.904
39,122.00,107.00,35.31,152.39,868.06,0.907
40,140.00,252.00,43.97,145.02,1356.34,0.910
41,149.00,38.00,42.37,148.27,1282.55,0.892
42,255.00,80.00,34.20,155.42,809.46,0.894
43,24.00,121.00,41.75,138.75,1250.00,0.876
44,103.00,188.00,36.70,148.11,972.22,0.889
45,116.00,258.00,36.07,152.37,909.29,0.901
46,41.00,199.00,31.16,152.71,672.74,0.896
47,186.00,64.00,37.56,151.47,983.07,0.880
48,137.00,176.00,34.20,156.77,826.82,0.913
49,101.00,312.00,33.76,157.45,796.44,0.921
50,170.00,47.00,37.36,150.01,991.75,0.888
51,37.00,220.00,42.85,140.26,1276.04,0.894
52,232.00,214.00,37.29,151.98,972.22,0.889
53,258.00,59.00,37.94,152.30,1024.31,0.873
54,211.00,168.00,34.49,158.31,824.65,0.932
55,194.00,299.00,34.36,153.82,813.80,0.870
