Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,182.00,243.00,40.32,152.27,1148.00,0.897
1,259.00,35.00,47.87,145.92,1660.16,0.893
2,194.00,223.00,42.18,151.32,1284.72,0.900
3,171.00,185.00,45.82,145.84,1482.20,0.914
4,289.00,13.00,39.94,155.48,1106.77,0.906
5,301.00,123.00,36.29,158.38,913.63,0.906
6,80.00,271.00,52.26,138.43,1990.02,0.896
7,280.00,55.00,36.02,157.98,922.31,0.887
8,282.00,107.00,42.64,151.07,1302.08,0.889
9,196.00,89.00,58.16,136.93,2450.09,0.872
10,243.00,102.00,38.25,151.84,1032.99,0.906
11,99.00,214.00,41.97,149.51,1250.00,0.876
12,160.00,297.00,42.18,149.34,1315.10,0.921
13,133.00,228.00,42.78,149.29,1319.44,0.901
14,207.00,243.00,41.18,153.44,1215.28,0.883
15,20.00,35.00,41.24,143.67,1221.79,0.905
16,156.00,166.00,39.71,151.34,1100.26,0.894
17,244.00,148.00,41.54,151.60,1252.17,0.894
18,238.00,178.00,37.73,152.40,983.07,0.880
19,267.00,246.00,47.45,147.17,1625.43,0.895
20,248.00,262.00,39.75,156.36,1124.13,0.896
21,259.00,59.00,37.55,156.50,985.24,0.890
22,191.00,142.00,37.56,152.36,972.22,0.878
23,245.00,235.00,40.10,154.58,1141.49,0.909
24,140.00,252.00,43.26,149.52,1323.78,0.904
25,24.00,121.00,40.63,144.51,1171.88,0.875
26,87.00,236.00,33.37,158.12,783.42,0.906
27,171.00,221.00,35.75,160.03,894.10,0.906
28,168.00,24.00,41.87,149.22,1247.83,0.890
29,21.00,97.00,45.47,136.78,1453.99,0.881
30,215.00,48.00,33.95,162.55,800.78,0.884
31,39.00,11.00,45.44,139.54,1467.01,0.889
32,269.00,271.00,38.78,157.31,1067.71,0.910
33,39.00,278.00,57.28,132.97,2326.39,0.878
34,160.00,108.00,35.63,158.35,876.74,0.917
35,177.00,124.00,42.40,149.76,1293.40,0.883
36,103.00,188.00,36.12,153.65,915.80,0.837
37,131.00,277.00,51.52,140.39,1948.78,0.891
38,168.00,75.00,34.49,157.40,824.65,0.932
39,58.00,258.00,41.86,145.71,1239.15,0.884
40,149.00,38.00,41.93,152.84,1245.66,0.930
41,65.00,234.00,35.42,156.93,885.42,0.897
42,16.00,211.00,41.13,143.71,1193.58,0.891
43,238.00,48.00,43.76,149.62,1386.72,0.907
44,203.00,202.00,37.39,155.01,965.71,0.890
45,211.00,168.00,34.49,160.76,815.97,0.922
46,194.00,299.00,33.60,159.08,785.59,0.887
47,156.00,140.00,54.30,138.20,2087.67,0.865
48,37.00,220.00,42.23,145.26,1230.47,0.901
49,116.00,258.00,35.48,157.47,881.08,0.893
50,109.00,71.00,37.11,147.90,974.39,0.872
51,186.00,64.00,36.57,155.68,952.69,0.889
52,232.00,214.00,36.34,158.00,926.65,0.891
53,137.00,176.00,33.85,159.81,807.29,0.912
54,170.00,47.00,37.05,153.82,965.71,0.901
55,136.00,155.00,35.49,157.68,883.25,0.876
56,131.00,134.00,38.55,152.81,1041.67,0.914
57,101.00,312.00,33.37,159.78,779.08,0.901
58,267.00,127.00,34.94,158.95,863.72,0.875
59,90.00,148.00,43.38,145.55,1338.98,0.898
60,183.00,204.00,32.77,157.07,761.72,0.881
61,309.00,175.00,40.61,148.81,1148.00,0.873
62,83.00,197.00,40.04,148.36,1134.98,0.887
63,228.00,251.00,37.94,156.60,1006.94,0.883
64,231.00,27.00,35.65,156.77,904.95,0.897
65,41.00,199.00,30.85,156.63,655.38,0.905
66,122.00,107.00,34.59,157.11,842.01,0.921
67,255.00,80.00,33.94,158.78,789.93,0.892
68,122.00,313.00,37.64,154.37,1004.77,0.899
69,20.00,297.00,39.13,145.22,1104.60,0.897
70,150.00,211.00,44.16,146.02,1397.57,0.898
71,188.00,166.00,45.33,146.22,1471.35,0.892
72,261.00,168.00,50.11,143.73,1803.39,0.920
73,78.00,218.00,34.02,159.33,820.31,0.927
74,16.00,13.00,36.61,145.26,957.03,0.893
75,292.00,157.00,50.87,141.85,1875.00,0.921
76,30.00,147.00,44.59,139.06,1399.74,0.884
77,246.00,125.00,34.50,160.89,831.16,0.918
78,119.00,167.00,35.01,154.09,839.84,0.898
79,153.00,60.00,36.74,156.02,933.16,0.879
80,251.00,285.00,39.53,151.74,1124.13,0.896
81,212.00,267.00,40.76,148.76,1193.58,0.891
82,109.00,236.00,44.02,145.86,1406.25,0.904
83,148.00,16.00,33.01,160.34,750.87,0.919
84,235.00,83.00,32.61,161.69,733.51,0.898
85,187.00,35.00,34.20,158.75,826.82,0.913
86,224.00,194.00,37.56,153.83,1004.77,0.899
87,97.00,253.00,31.73,162.35,694.44,0.925
88,26.00,175.00,36.67,144.63,963.54,0.881
89,105.00,24.00,39.35,152.99,1087.24,0.908
90,111.00,294.00,37.92,157.37,998.26,0.886
91,162.00,249.00,30.50,166.21,644.53,0.913
92,127.00,34.00,34.01,156.67,811.63,0.888
