Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,56.00,44.00,33.60,37.20,785.59,0.887
1,13.00,125.00,36.43,36.07,913.63,0.906
2,119.00,220.00,34.63,33.06,846.35,0.925
3,279.00,243.00,39.41,32.43,1072.05,0.854
4,67.00,75.00,33.95,35.50,785.59,0.887
5,131.00,279.00,42.25,33.40,1221.79,0.895
6,41.00,232.00,38.99,34.41,1095.92,0.890
7,173.00,225.00,45.64,32.83,1503.91,0.905
8,256.00,227.00,38.75,31.17,993.92,0.872
9,103.00,24.00,40.67,35.79,1150.17,0.882
10,181.00,20.00,45.23,30.43,1434.46,0.863
11,297.00,39.00,42.60,35.75,1269.53,0.883
12,189.00,61.00,42.70,33.81,1297.74,0.864
13,308.00,108.00,46.97,33.96,1523.44,0.881
14,255.00,72.00,61.31,24.53,2541.23,0.866
18,236.00,206.00,76.89,19.67,4129.77,0.866
132,102.00,351.00,54.69,33.38,2133.25,0.879
133,226.00,413.00,39.13,32.47,1061.20,0.887
134,249.00,432.00,40.93,32.28,1141.49,0.885
135,310.00,368.00,48.91,33.32,1697.05,0.879
136,122.00,481.00,32.40,32.74,742.19,0.909
137,59.00,451.00,39.13,33.33,1093.75,0.871
138,260.00,330.00,37.56,32.10,972.22,0.915
139,210.00,421.00,29.03,31.61,577.26,0.920
140,171.00,328.00,54.84,32.81,2152.78,0.892
159,283.00,440.00,25.97,11.05,375.43,0.821
191,436.00,299.00,38.75,32.25,1035.16,0.890
192,375.00,177.00,44.61,33.51,1378.04,0.871
193,403.00,262.00,43.50,31.53,1269.53,0.883
194,412.00,177.00,36.12,34.91,889.76,0.874
195,467.00,60.00,48.26,34.95,1577.69,0.868
196,468.00,29.00,28.05,36.75,516.49,0.928
197,382.00,122.00,55.24,34.64,2141.93,0.900
198,494.00,196.00,24.49,33.67,410.16,0.897
199,447.00,279.00,55.23,32.88,2089.84,0.871
202,411.00,139.00,36.06,10.40,813.80,0.882
211,376.00,158.00,31.85,10.59,614.15,0.839
212,362.00,153.00,28.49,10.22,486.11,0.838
213,425.00,123.00,39.39,11.10,983.07,0.821
216,484.00,239.00,39.75,11.17,946.18,0.854
219,493.00,103.00,35.42,10.66,705.30,0.815
221,354.00,232.00,28.05,10.13,499.13,0.897
227,362.00,195.00,37.27,10.05,842.01,0.827
232,474.00,183.00,45.80,10.44,1273.87,0.846
235,466.00,205.00,35.63,10.51,789.93,0.864
236,457.00,144.00,36.38,10.29,625.00,0.832
237,448.00,123.00,41.46,11.02,967.88,0.849
242,397.00,165.00,33.73,10.52,696.61,0.862
243,431.00,144.00,31.22,11.54,588.11,0.803
246,353.00,104.00,32.39,10.22,625.00,0.804
248,441.00,43.00,25.50,11.56,410.16,0.880
251,409.00,96.00,32.61,10.50,546.88,0.813
255,408.00,113.00,25.53,10.70,384.11,0.824
259,408.00,25.00,34.67,10.48,672.74,0.853
267,372.00,141.00,29.04,10.00,518.66,0.836
268,353.00,136.00,25.45,10.73,360.24,0.798
270,498.00,177.00,29.23,11.09,460.07,0.794
271,464.00,14.00,29.83,10.68,505.64,0.848
274,441.00,187.00,36.38,10.28,716.15,0.809
281,352.00,437.00,33.66,31.72,755.21,0.882
282,391.00,440.00,41.90,31.99,1200.09,0.879
284,445.00,424.00,38.44,31.81,1026.48,0.893
293,448.00,211.00,36.44,11.01,705.30,0.721
303,379.00,320.00,31.32,10.61,594.62,0.821
311,313.00,314.00,63.52,29.73,2819.01,0.873
413,116.00,363.00,20.52,27.32,262.59,0.921
419,250.00,344.00,23.65,10.10,332.03,0.854
422,392.00,20.00,25.17,10.83,345.05,0.845
424,402.00,125.00,23.75,10.99,301.65,0.815
426,455.00,177.00,25.17,10.26,332.03,0.797
427,476.00,222.00,24.52,10.28,353.73,0.826
428,444.00,168.00,23.92,10.77,286.46,0.803
429,495.00,162.00,23.41,10.29,321.18,0.838
431,443.00,154.00,22.44,11.75,297.31,0.821
437,360.00,358.00,23.67,10.91,316.84,0.844
441,388.00,417.00,19.71,12.22,206.16,0.836
