Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,456.00,72.00,41.07,127.44,1206.60,0.901
1,446.00,306.00,40.45,126.38,1176.22,0.878
2,328.00,115.00,58.99,118.67,2502.17,0.859
3,437.00,82.00,42.95,125.64,1306.42,0.892
4,385.00,22.00,35.48,135.03,852.86,0.872
5,489.00,18.00,55.50,120.68,2196.18,0.868
6,455.00,27.00,43.12,126.94,1310.76,0.895
7,364.00,123.00,50.76,120.39,1825.09,0.883
8,491.00,42.00,33.85,133.41,783.42,0.906
9,410.00,223.00,35.29,131.18,885.42,0.897
10,387.00,107.00,43.19,125.08,1328.12,0.884
11,456.00,52.00,39.82,128.29,1035.16,0.831
12,314.00,163.00,39.47,124.63,1100.26,0.894
13,402.00,258.00,43.76,126.64,1304.25,0.866
14,393.00,307.00,34.09,132.69,824.65,0.902
15,365.00,99.00,47.16,123.74,1597.22,0.894
16,316.00,293.00,37.27,129.69,920.14,0.893
17,320.00,33.00,33.37,133.92,779.08,0.901
18,469.00,239.00,37.76,129.99,1019.97,0.895
19,477.00,81.00,49.87,123.49,1766.49,0.887
20,403.00,33.00,40.86,128.90,1182.73,0.900
21,161.00,426.00,25.45,138.49,431.86,0.886
22,364.00,25.00,50.27,123.20,1809.90,0.889
23,418.00,48.00,42.18,125.77,1297.74,0.909
24,413.00,96.00,75.14,117.12,4166.67,0.888
25,385.00,85.00,50.01,125.68,1642.80,0.830
26,483.00,104.00,47.96,121.23,1621.09,0.853
27,493.00,62.00,47.06,123.70,1586.37,0.923
28,439.00,41.00,38.56,129.86,1046.01,0.917
29,420.00,69.00,40.46,128.83,1137.15,0.882
30,424.00,26.00,47.36,126.09,1555.99,0.876
31,439.00,61.00,40.32,127.43,1137.15,0.906
32,377.00,65.00,33.28,133.44,753.04,0.900
33,331.00,154.00,32.61,130.35,755.21,0.894
34,397.00,237.00,41.18,126.57,1121.96,0.822
35,409.00,203.00,41.32,125.12,1093.75,0.807
36,478.00,306.00,35.42,131.84,881.08,0.921
37,489.00,205.00,31.78,134.69,657.55,0.885
38,411.00,184.00,37.75,128.56,939.67,0.866
39,407.00,151.00,53.61,119.61,2026.91,0.840
40,462.00,298.00,31.20,134.92,659.72,0.911
41,450.00,247.00,36.12,130.38,885.42,0.886
42,444.00,176.00,32.61,132.46,729.17,0.893
43,362.00,196.00,51.31,121.19,1801.22,0.841
44,366.00,302.00,36.39,132.45,887.59,0.908
45,428.00,178.00,31.74,134.25,696.61,0.905
46,470.00,40.00,32.72,133.97,716.15,0.877
47,471.00,63.00,27.95,140.29,520.83,0.898
48,480.00,176.00,30.76,135.45,638.02,0.913
49,339.00,283.00,31.88,135.81,683.59,0.920
50,373.00,177.00,37.29,125.09,957.03,0.882
51,476.00,287.00,39.41,128.62,1063.37,0.847
52,333.00,268.00,30.79,134.79,611.98,0.890
53,430.00,223.00,30.99,135.72,651.04,0.899
54,376.00,283.00,38.38,129.13,1013.45,0.871
55,346.00,302.00,44.15,126.34,1284.72,0.798
56,402.00,73.00,31.81,136.78,651.04,0.899
57,332.00,173.00,41.51,122.63,1221.79,0.872
58,357.00,285.00,34.93,131.84,844.18,0.902
59,333.00,92.00,41.63,128.47,1150.17,0.827
60,424.00,294.00,58.57,121.68,2287.33,0.825
61,445.00,214.00,37.59,126.98,983.07,0.880
62,334.00,222.00,39.11,126.64,1030.82,0.861
63,421.00,243.00,55.53,120.86,2100.69,0.799
64,317.00,145.00,33.95,130.98,783.42,0.865
65,473.00,202.00,34.59,132.31,792.10,0.886
66,363.00,77.00,41.62,126.28,1195.75,0.876
67,326.00,307.00,30.24,137.38,601.13,0.883
68,458.00,93.00,40.06,124.09,1119.79,0.868
69,346.00,239.00,35.28,128.92,855.03,0.866
70,457.00,191.00,39.39,128.21,1002.60,0.869
71,372.00,145.00,48.03,120.19,1588.54,0.823
72,390.00,273.00,28.80,140.58,546.88,0.892
73,420.00,130.00,45.70,119.42,1506.08,0.891
74,345.00,38.00,29.29,138.32,572.92,0.865
75,52.00,369.00,39.46,125.67,1072.05,0.878
76,290.00,383.00,29.97,132.21,568.58,0.892
77,234.00,383.00,28.56,140.68,531.68,0.891
78,36.00,360.00,29.71,132.96,583.77,0.858
79,235.00,488.00,33.71,132.95,807.29,0.912
80,114.00,404.00,41.78,124.01,1167.53,0.849
81,93.00,395.00,46.64,120.30,1488.72,0.852
82,165.00,410.00,30.33,134.02,618.49,0.876
83,82.00,352.00,51.75,119.68,1857.64,0.859
84,150.00,389.00,30.69,134.18,646.70,0.893
85,48.00,449.00,44.97,115.65,1447.48,0.871
86,240.00,332.00,26.10,142.03,436.20,0.895
87,154.00,329.00,40.48,126.81,1065.54,0.856
88,109.00,387.00,27.28,136.50,494.79,0.853
89,65.00,462.00,34.12,118.12,785.59,0.887
90,37.00,412.00,37.01,118.47,980.90,0.896
91,211.00,472.00,29.27,137.21,598.96,0.904
92,91.00,335.00,30.05,134.52,605.47,0.890
93,18.00,360.00,38.28,123.10,974.39,0.872
94,51.00,349.00,39.42,122.52,1089.41,0.918
95,141.00,373.00,39.39,127.30,1059.03,0.892
96,28.00,449.00,36.99,116.02,950.52,0.895
97,267.00,471.00,34.36,125.57,837.67,0.887
98,269.00,381.00,41.37,124.17,1210.94,0.904
99,216.00,490.00,42.69,125.40,1226.13,0.875
100,249.00,474.00,41.20,124.92,1137.15,0.906
101,127.00,444.00,46.76,123.10,1469.18,0.809
102,184.00,358.00,34.84,126.59,837.67,0.876
103,146.00,418.00,43.30,125.14,1276.04,0.894
104,202.00,458.00,32.13,132.56,709.64,0.878
105,132.00,330.00,40.09,126.69,1072.05,0.878
106,253.00,498.00,47.85,122.92,1575.52,0.853
107,193.00,407.00,29.83,135.22,607.64,0.917
108,196.00,472.00,27.09,138.36,503.47,0.920
109,178.00,403.00,26.44,137.61,477.43,0.910
110,198.00,331.00,29.18,138.90,585.94,0.919
111,165.00,377.00,34.49,127.60,787.76,0.911
112,210.00,386.00,50.50,122.00,1764.32,0.795
113,59.00,313.00,44.04,121.22,1325.95,0.889
114,283.00,329.00,34.97,132.79,733.51,0.829
115,67.00,432.00,42.16,119.93,1232.64,0.896
116,186.00,341.00,29.26,134.95,585.94,0.884
117,178.00,476.00,36.38,129.03,900.61,0.893
118,211.00,323.00,24.30,139.17,399.31,0.927
119,75.00,394.00,25.17,134.78,429.69,0.910
120,81.00,446.00,38.33,123.37,998.26,0.876
121,11.00,382.00,31.56,122.31,672.74,0.853
122,292.00,480.00,27.78,122.52,514.32,0.877
123,185.00,324.00,27.36,133.43,492.62,0.912
124,312.00,458.00,26.21,137.57,455.73,0.907
125,14.00,472.00,23.75,127.44,384.11,0.840
126,129.00,488.00,29.41,127.18,598.96,0.904
127,115.00,494.00,33.37,129.69,655.38,0.860
128,58.00,475.00,31.11,127.22,546.88,0.813
129,63.00,288.00,25.53,125.92,434.03,0.880
130,82.00,444.00,49.08,116.21,1306.42,0.800
131,89.00,475.00,29.02,127.34,468.75,0.842
132,234.00,318.00,28.40,139.23,536.02,0.864
133,121.00,471.00,36.64,126.00,920.14,0.893
134,14.00,402.00,44.15,116.81,1263.02,0.812
135,119.00,424.00,34.62,129.12,772.57,0.861
136,314.00,335.00,24.00,144.88,379.77,0.912
137,68.00,334.00,39.53,122.59,1113.28,0.904
138,280.00,492.00,46.79,120.22,1529.95,0.763
139,136.00,462.00,32.61,132.47,687.93,0.894
140,243.00,458.00,29.76,131.72,598.96,0.871
141,103.00,418.00,29.03,133.73,579.43,0.898
142,343.00,73.00,37.56,128.88,926.65,0.854
143,264.00,401.00,40.84,131.21,1024.31,0.794
144,28.00,467.00,35.42,117.57,846.35,0.885
145,295.00,318.00,26.19,139.63,457.90,0.900
146,9.00,342.00,37.90,120.84,950.52,0.884
147,259.00,423.00,46.97,125.90,1486.55,0.845
148,161.00,486.00,27.33,137.43,483.94,0.895
149,309.00,381.00,38.75,131.70,926.65,0.796
150,188.00,374.00,28.34,136.09,538.19,0.844
151,49.00,430.00,32.41,121.77,703.12,0.861
152,336.00,465.00,29.44,135.89,603.30,0.911
153,378.00,357.00,34.19,130.60,809.46,0.894
154,471.00,384.00,27.33,138.48,505.64,0.898
155,468.00,348.00,49.20,123.19,1649.31,0.803
156,317.00,494.00,37.71,126.68,989.58,0.868
157,370.00,336.00,44.05,125.10,1354.17,0.870
158,382.00,379.00,46.31,124.03,1499.57,0.873
