Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,481.00,143.00,38.93,109.07,1063.37,0.881
1,362.00,190.00,50.80,110.84,1861.98,0.887
2,491.00,38.00,35.67,115.81,826.82,0.913
3,367.00,240.00,37.83,113.55,963.54,0.881
4,488.00,251.00,49.71,112.26,1690.54,0.862
5,397.00,234.00,41.02,113.40,1189.24,0.864
6,311.00,92.00,48.71,112.91,1638.45,0.882
7,455.00,48.00,40.99,113.65,1124.13,0.896
8,346.00,302.00,43.28,114.82,1306.42,0.870
9,446.00,213.00,40.14,112.61,998.26,0.818
10,410.00,181.00,38.25,111.49,1037.33,0.884
11,385.00,81.00,50.85,114.81,1775.17,0.891
12,466.00,259.00,42.72,114.41,1208.77,0.819
13,346.00,239.00,36.09,112.86,911.46,0.924
14,333.00,88.00,43.15,114.82,1289.06,0.903
15,451.00,247.00,38.29,113.55,961.37,0.886
16,357.00,45.00,30.99,111.33,644.53,0.837
17,469.00,239.00,42.49,116.00,1145.83,0.855
18,423.00,291.00,58.02,111.95,2322.05,0.860
19,375.00,173.00,37.30,112.72,961.37,0.925
20,331.00,153.00,35.92,113.88,852.86,0.883
21,341.00,69.00,39.74,114.17,998.26,0.827
22,403.00,29.00,41.70,114.91,1193.58,0.891
23,484.00,99.00,48.42,111.48,1625.43,0.875
24,458.00,88.00,40.22,111.73,1132.81,0.878
25,494.00,58.00,47.39,113.14,1597.22,0.894
26,421.00,241.00,55.44,111.24,2131.08,0.866
27,411.00,221.00,38.31,115.68,983.07,0.855
28,331.00,172.00,41.20,112.27,1206.60,0.877
29,343.00,186.00,31.00,113.48,659.72,0.879
30,382.00,40.00,52.99,112.50,1942.27,0.857
31,437.00,77.00,43.54,114.62,1260.85,0.846
32,424.00,22.00,47.51,113.88,1588.54,0.918
33,407.00,201.00,41.57,113.18,1204.43,0.859
34,314.00,161.00,40.32,112.96,1106.77,0.872
35,393.00,214.00,38.44,113.99,1013.45,0.881
36,444.00,304.00,40.27,113.87,1158.85,0.923
37,454.00,22.00,44.24,111.76,1373.70,0.877
38,346.00,130.00,28.17,111.21,503.47,0.821
39,362.00,120.00,50.18,110.35,1792.53,0.881
40,439.00,37.00,40.51,114.23,1113.28,0.880
41,409.00,141.00,54.03,109.47,2089.84,0.896
42,365.00,96.00,49.45,112.62,1612.41,0.868
43,386.00,18.00,37.40,117.92,993.92,0.908
44,343.00,143.00,31.99,110.07,696.61,0.874
45,477.00,286.00,40.25,113.25,1145.83,0.888
46,497.00,297.00,40.74,112.05,1182.73,0.900
47,384.00,160.00,30.68,111.15,627.17,0.888
48,330.00,206.00,30.04,111.12,609.81,0.864
49,468.00,220.00,38.34,114.11,998.26,0.851
50,392.00,289.00,32.09,114.34,687.93,0.863
51,377.00,62.00,36.66,117.53,883.25,0.876
52,359.00,254.00,30.07,113.32,564.24,0.852
53,477.00,76.00,49.92,112.98,1697.05,0.852
54,347.00,17.00,27.11,116.11,475.26,0.879
55,366.00,301.00,37.72,115.17,928.82,0.839
56,469.00,34.00,34.53,113.24,802.95,0.878
57,335.00,25.00,29.20,114.67,557.73,0.865
58,350.00,86.00,29.83,116.22,570.75,0.852
59,346.00,35.00,32.94,114.25,713.98,0.896
60,349.00,270.00,32.78,114.52,713.98,0.854
61,418.00,312.00,29.83,117.88,585.94,0.884
62,428.00,178.00,35.55,114.07,772.57,0.845
63,479.00,48.00,28.34,116.12,514.32,0.862
64,428.00,197.00,44.95,111.69,1334.64,0.873
65,445.00,149.00,25.69,110.02,449.22,0.883
66,379.00,227.00,35.49,113.45,789.93,0.852
67,349.00,169.00,33.92,112.99,761.72,0.852
68,417.00,268.00,38.35,114.13,985.24,0.864
69,485.00,229.00,38.75,117.04,961.37,0.861
70,480.00,174.00,32.94,113.32,713.98,0.854
71,381.00,200.00,35.61,113.23,844.18,0.863
72,394.00,306.00,34.69,113.92,822.48,0.879
73,316.00,293.00,36.66,114.73,913.63,0.879
74,393.00,189.00,35.84,112.37,870.23,0.890
75,420.00,65.00,41.40,116.54,1087.24,0.898
76,438.00,57.00,40.99,113.73,1187.07,0.903
77,320.00,28.00,35.16,115.41,807.29,0.871
78,459.00,147.00,31.36,110.70,655.38,0.905
79,401.00,255.00,43.66,113.90,1358.51,0.873
80,380.00,253.00,39.53,112.32,1072.05,0.914
81,376.00,282.00,37.64,114.87,952.69,0.905
82,471.00,201.00,35.75,114.37,863.72,0.875
83,329.00,47.00,53.50,111.62,1983.51,0.880
84,320.00,73.00,40.67,113.77,1093.75,0.871
85,456.00,68.00,42.18,114.99,1239.15,0.884
86,397.00,55.00,29.06,113.83,514.32,0.829
87,337.00,252.00,29.13,112.61,575.09,0.892
88,478.00,305.00,36.49,114.06,900.61,0.893
89,339.00,283.00,32.05,117.15,696.61,0.905
90,331.00,239.00,28.49,114.63,531.68,0.824
91,457.00,190.00,40.30,113.27,1039.50,0.868
92,357.00,286.00,37.10,115.67,902.78,0.850
93,430.00,222.00,34.48,114.46,802.95,0.878
95,89.00,475.00,32.40,110.10,546.88,0.813
96,139.00,400.00,34.92,113.49,779.08,0.860
97,234.00,318.00,30.41,116.75,616.32,0.896
98,312.00,458.00,29.80,115.25,575.09,0.845
99,161.00,426.00,28.51,116.76,551.22,0.878
100,82.00,446.00,38.97,109.94,1032.99,0.880
101,37.00,358.00,32.02,112.16,698.78,0.886
102,198.00,330.00,30.64,116.63,611.98,0.845
103,129.00,488.00,31.67,109.73,683.59,0.858
104,314.00,335.00,28.05,116.54,509.98,0.855
105,309.00,380.00,38.94,118.45,917.97,0.789
106,240.00,332.00,29.61,120.61,546.88,0.858
107,269.00,381.00,42.99,113.97,1182.73,0.876
108,173.00,392.00,24.33,111.95,375.43,0.821
109,142.00,495.00,24.49,108.73,421.01,0.892
110,23.00,343.00,24.38,108.87,388.45,0.890
111,289.00,383.00,31.12,117.85,605.47,0.815
113,210.00,322.00,28.39,114.44,499.13,0.897
114,153.00,403.00,24.78,116.88,403.65,0.895
115,136.00,431.00,25.49,120.37,388.45,0.850
116,58.00,475.00,34.43,109.45,635.85,0.814
117,52.00,332.00,24.49,110.56,394.97,0.875
118,175.00,495.00,36.47,113.96,920.14,0.877
119,194.00,407.00,32.98,115.63,718.32,0.901
120,259.00,422.00,45.39,117.88,1410.59,0.876
121,153.00,329.00,41.93,111.41,1182.73,0.924
122,234.00,382.00,32.62,115.61,659.72,0.836
123,196.00,472.00,31.05,114.19,651.04,0.867
124,221.00,412.00,35.61,114.94,824.65,0.862
125,270.00,340.00,35.93,118.23,809.46,0.854
126,283.00,329.00,34.82,115.29,783.42,0.827
127,188.00,373.00,32.34,112.94,668.40,0.859
128,178.00,403.00,30.33,115.88,590.28,0.891
129,236.00,488.00,36.09,114.57,878.91,0.899
130,295.00,319.00,31.90,114.76,581.60,0.803
131,208.00,406.00,27.23,115.77,477.43,0.858
132,197.00,314.00,31.67,112.46,685.76,0.869
133,264.00,401.00,40.76,120.25,1015.62,0.832
134,264.00,485.00,27.52,116.39,505.64,0.862
135,222.00,326.00,27.28,114.89,499.13,0.861
136,75.00,394.00,27.26,113.20,492.62,0.875
137,329.00,112.00,58.76,110.36,2515.19,0.902
138,278.00,392.00,25.57,107.91,394.97,0.837
139,423.00,122.00,45.76,110.69,1484.38,0.879
140,418.00,44.00,42.18,111.73,1297.74,0.909
141,413.00,92.00,74.59,111.73,3958.33,0.873
142,365.00,21.00,52.03,111.65,1864.15,0.875
143,388.00,104.00,43.99,113.76,1391.06,0.910
144,443.00,126.00,31.48,108.26,666.23,0.897
145,372.00,141.00,47.56,109.97,1627.60,0.911
146,488.00,15.00,55.91,110.57,2217.88,0.883
147,335.00,222.00,39.70,111.30,1078.56,0.901
148,96.00,465.00,25.99,108.82,442.71,0.897
149,105.00,476.00,32.34,108.84,440.54,0.769
150,14.00,472.00,27.21,107.23,499.13,0.912
152,444.00,176.00,35.51,114.10,783.42,0.827
154,499.00,453.00,35.93,112.40,848.52,0.868
155,354.00,343.00,31.09,115.16,611.98,0.890
156,471.00,383.00,30.33,116.22,614.15,0.839
157,372.00,457.00,35.91,114.20,870.23,0.863
158,406.00,451.00,36.02,116.18,857.20,0.850
159,375.00,478.00,33.28,112.93,755.21,0.894
160,501.00,321.00,31.32,115.42,666.23,0.865
161,461.00,461.00,35.67,115.23,874.57,0.906
162,433.00,339.00,28.39,121.09,518.66,0.884
163,407.00,432.00,40.93,114.38,1108.94,0.843
